Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365>2.5,B365<2.5,Avg>2.5,Avg<2.5
BE1,27/01/2024,Kortrijk,Oud-Heverlee Leuven,0,0,D,1.67,2.15,1.64,2.21
BE1,27/01/2024,Charleroi,Club Brugge,1,4,A,1.7,2.1,1.69,2.14
BE1,27/01/2024,Gent,Westerlo,2,2,D,1.5,2.5,1.51,2.5
BE1,28/01/2024,St Truiden,Genk,1,1,D,1.85,2,1.8,1.99
BE1,28/01/2024,Eupen,Antwerp,1,0,H,1.53,2.4,1.52,2.46
BE1,28/01/2024,Anderlecht,St. Gilloise,2,2,D,1.83,2.03,1.78,2.01
BE1,28/01/2024,Mechelen,RWD Molenbeek,3,1,H,1.93,1.93,1.88,1.91
BE1,30/01/2024,Club Brugge,Kortrijk,3,3,D,1.36,3.1,1.36,3.07
BE1,30/01/2024,Westerlo,Cercle Brugge,4,2,H,1.83,2.03,1.79,2.01
BE1,31/01/2024,Charleroi,Eupen,1,0,H,1.75,2.05,1.74,2.07
BE1,31/01/2024,Oud-Heverlee Leuven,Genk,2,1,H,1.57,2.35,1.56,2.37
BE1,31/01/2024,St. Gilloise,RWD Molenbeek,3,2,H,1.44,2.7,1.42,2.78
BE1,31/01/2024,Standard,Antwerp,0,1,A,1.88,1.98,1.83,1.96
BE1,01/02/2024,Mechelen,Anderlecht,2,2,D,1.98,1.88,1.93,1.86
BE1,01/02/2024,St Truiden,Gent,4,1,H,1.95,1.9,1.89,1.9
BE1,03/02/2024,RWD Molenbeek,Standard,2,2,D,2.03,1.83,1.99,1.81
BE1,03/02/2024,Kortrijk,Charleroi,1,0,H,1.88,1.98,1.84,1.96
BE1,03/02/2024,Westerlo,Oud-Heverlee Leuven,0,3,A,1.67,2.15,1.64,2.24
BE1,03/02/2024,Genk,St. Gilloise,0,1,A,1.73,2.08,1.72,2.11
BE1,04/02/2024,Antwerp,Club Brugge,2,1,H,1.83,2.03,1.8,2.01
BE1,04/02/2024,Eupen,Mechelen,0,1,A,1.83,2.03,1.8,1.99
BE1,04/02/2024,Anderlecht,Gent,1,0,H,1.83,2.03,1.82,1.98
BE1,04/02/2024,Cercle Brugge,St Truiden,4,1,H,1.73,2.08,1.74,2.08
BE1,09/02/2024,St Truiden,Kortrijk,1,0,H,1.75,2.05,1.77,2.04
BE1,10/02/2024,Standard,Oud-Heverlee Leuven,1,0,H,1.83,2.03,1.79,2.01
BE1,10/02/2024,St. Gilloise,Westerlo,2,2,D,1.53,2.4,1.52,2.47
BE1,10/02/2024,Club Brugge,Eupen,4,0,H,1.4,2.88,1.38,2.94
BE1,11/02/2024,RWD Molenbeek,Antwerp,0,4,A,1.67,2.15,1.68,2.16
BE1,11/02/2024,Mechelen,Genk,1,1,D,1.73,2.08,1.72,2.1
BE1,11/02/2024,Charleroi,Anderlecht,1,3,A,1.9,1.95,1.85,1.93
BE1,11/02/2024,Gent,Cercle Brugge,1,2,A,1.7,2.1,1.71,2.12
BE1,16/02/2024,Westerlo,Standard,2,1,H,2.05,1.8,1.99,1.81
BE1,17/02/2024,Genk,RWD Molenbeek,3,1,H,1.53,2.4,1.53,2.44
BE1,17/02/2024,Oud-Heverlee Leuven,Charleroi,0,0,D,1.88,1.98,1.85,1.95
BE1,17/02/2024,Antwerp,Mechelen,0,1,A,1.8,2,1.77,2.04
BE1,18/02/2024,Cercle Brugge,Club Brugge,1,1,D,1.75,2.05,1.76,2.05
BE1,18/02/2024,Kortrijk,St. Gilloise,1,3,A,1.57,2.35,1.57,2.37
BE1,18/02/2024,Anderlecht,St Truiden,4,1,H,1.85,2,1.82,1.98
BE1,18/02/2024,Eupen,Gent,0,2,A,1.7,2.1,1.69,2.16
BE1,23/02/2024,Charleroi,Genk,0,1,A,1.83,2.03,1.8,2
BE1,24/02/2024,RWD Molenbeek,Oud-Heverlee Leuven,1,1,D,1.9,1.95,1.86,1.94
BE1,24/02/2024,St Truiden,Westerlo,1,0,H,1.93,1.93,1.87,1.92
BE1,24/02/2024,Mechelen,Kortrijk,3,0,H,1.8,2,1.78,2.02
BE1,25/02/2024,Club Brugge,Anderlecht,1,2,A,1.67,2.15,1.68,2.16
BE1,25/02/2024,Gent,Antwerp,2,2,D,1.85,2,1.81,1.99
BE1,25/02/2024,St. Gilloise,Standard,2,1,H,1.7,2.1,1.69,2.14
BE1,25/02/2024,Eupen,Cercle Brugge,0,2,A,1.73,2.08,1.72,2.1
BE1,01/03/2024,Westerlo,Charleroi,0,1,A,2.03,1.83,1.99,1.81
BE1,02/03/2024,Cercle Brugge,Mechelen,2,3,A,1.88,1.98,1.85,1.95
BE1,02/03/2024,Oud-Heverlee Leuven,St. Gilloise,0,2,A,1.67,2.15,1.66,2.19
BE1,02/03/2024,Standard,Gent,4,2,H,1.95,1.9,1.91,1.88
BE1,03/03/2024,Genk,Club Brugge,0,3,A,1.73,2.08,1.73,2.09
BE1,03/03/2024,Antwerp,St Truiden,3,0,H,1.8,2,1.8,1.99
BE1,03/03/2024,Anderlecht,Eupen,1,0,H,1.57,2.35,1.58,2.34
BE1,03/03/2024,Kortrijk,RWD Molenbeek,3,2,H,1.95,1.9,1.91,1.88
BE1,08/03/2024,Mechelen,Westerlo,3,1,H,1.98,1.88,1.94,1.86
BE1,09/03/2024,Kortrijk,Antwerp,0,1,A,1.62,2.25,1.61,2.3
BE1,09/03/2024,Charleroi,Cercle Brugge,0,0,D,1.88,1.98,1.85,1.96
BE1,09/03/2024,RWD Molenbeek,Anderlecht,0,3,A,1.7,2.1,1.69,2.16
BE1,10/03/2024,Genk,Standard,1,0,H,1.73,2.08,1.73,2.09
BE1,10/03/2024,Club Brugge,Oud-Heverlee Leuven,3,1,H,1.44,2.7,1.46,2.66
BE1,10/03/2024,St. Gilloise,Gent,1,1,D,1.7,2.1,1.69,2.15
BE1,10/03/2024,Eupen,St Truiden,1,0,H,2.03,1.83,1.98,1.81
BE1,16/03/2024,Standard,Eupen,4,0,H,1.85,2,1.83,1.97
BE1,16/03/2024,Anderlecht,Kortrijk,0,1,A,1.48,2.6,1.46,2.65
BE1,17/03/2024,St Truiden,Club Brugge,2,1,H,1.73,2.08,1.73,2.08
BE1,17/03/2024,Antwerp,St. Gilloise,1,1,D,1.8,2,1.77,2.02
BE1,17/03/2024,Cercle Brugge,RWD Molenbeek,4,0,H,1.57,2.35,1.55,2.4
BE1,17/03/2024,Gent,Charleroi,5,0,H,1.7,2.1,1.71,2.11
BE1,17/03/2024,Oud-Heverlee Leuven,Mechelen,1,0,H,1.85,2,1.82,1.98
BE1,17/03/2024,Westerlo,Genk,1,1,D,1.67,2.15,1.67,2.17
BE1,29/03/2024,Gent,Standard,5,1,H,1.67,2.15,1.68,2.18
BE1,30/03/2024,Oud-Heverlee Leuven,Mechelen,2,3,A,1.85,2,1.82,1.98
BE1,30/03/2024,Anderlecht,Antwerp,1,0,H,1.8,2,1.78,2.02
BE1,31/03/2024,St Truiden,Westerlo,2,0,H,1.9,1.95,1.87,1.91
BE1,01/04/2024,Cercle Brugge,Club Brugge,1,1,D,1.7,2.1,1.71,2.09
BE1,01/04/2024,Genk,St. Gilloise,1,0,H,1.7,2.1,1.71,2.1
BE1,05/04/2024,Mechelen,St Truiden,2,3,A,1.88,1.98,1.86,1.94
BE1,06/04/2024,Charleroi,RWD Molenbeek,0,0,D,1.88,1.98,1.84,1.96
BE1,06/04/2024,Standard,Oud-Heverlee Leuven,0,0,D,1.75,2.05,1.77,2.05
BE1,06/04/2024,Antwerp,Genk,0,1,A,1.8,2,1.79,2.02
BE1,07/04/2024,St. Gilloise,Cercle Brugge,2,3,A,1.73,2.08,1.75,2.07
BE1,07/04/2024,Eupen,Kortrijk,1,1,D,1.93,1.93,1.88,1.91
BE1,07/04/2024,Club Brugge,Anderlecht,3,1,H,1.8,2,1.78,2.03
BE1,07/04/2024,Westerlo,Gent,0,3,A,1.67,2.15,1.68,2.18
BE1,12/04/2024,St Truiden,Standard,3,3,D,1.9,1.95,1.89,1.89
BE1,13/04/2024,RWD Molenbeek,Eupen,3,1,H,1.95,1.9,1.9,1.88
BE1,13/04/2024,Mechelen,Westerlo,3,2,H,1.75,2.05,1.75,2.05
BE1,13/04/2024,Genk,Cercle Brugge,1,1,D,1.65,2.2,1.64,2.22
BE1,14/04/2024,Club Brugge,Antwerp,3,0,H,1.7,2.1,1.72,2.1
BE1,14/04/2024,Kortrijk,Charleroi,1,2,A,2.03,1.83,1.97,1.83
BE1,14/04/2024,Anderlecht,St. Gilloise,2,1,H,1.85,2,1.84,1.95
BE1,14/04/2024,Oud-Heverlee Leuven,Gent,2,1,H,1.57,2.35,1.57,2.35
BE1,20/04/2024,Oud-Heverlee Leuven,St Truiden,1,0,H,1.75,2.05,1.77,2.03
BE1,20/04/2024,Westerlo,Standard,3,3,D,1.73,2.08,1.75,2.06
BE1,20/04/2024,Gent,Mechelen,3,1,H,1.7,2.1,1.73,2.08
BE1,20/04/2024,Genk,Anderlecht,2,1,H,1.73,2.08,1.73,2.08
BE1,21/04/2024,Cercle Brugge,Antwerp,0,1,A,1.85,2,1.83,1.96
BE1,21/04/2024,Kortrijk,RWD Molenbeek,2,4,A,2,1.85,1.95,1.83
BE1,21/04/2024,St. Gilloise,Club Brugge,1,2,A,1.85,2,1.82,1.96
BE1,21/04/2024,Charleroi,Eupen,1,0,H,1.88,1.98,1.85,1.93
BE1,23/04/2024,St Truiden,Gent,0,2,A,1.57,2.35,1.57,2.38
BE1,23/04/2024,Standard,Mechelen,0,0,D,1.73,2.08,1.76,2.05
BE1,23/04/2024,Westerlo,Oud-Heverlee Leuven,1,1,D,1.62,2.25,1.64,2.24
BE1,24/04/2024,Anderlecht,Cercle Brugge,3,0,H,1.7,2.1,1.72,2.1
BE1,24/04/2024,Club Brugge,Genk,4,0,H,1.65,2.2,1.64,2.22
BE1,25/04/2024,Antwerp,St. Gilloise,0,3,A,1.93,1.93,1.89,1.89
BE1,26/04/2024,Eupen,Charleroi,1,2,A,2.25,1.62,2.26,1.63
BE1,27/04/2024,Mechelen,Oud-Heverlee Leuven,3,0,H,1.67,2.15,1.69,2.14
BE1,27/04/2024,Standard,St Truiden,1,1,D,1.88,1.98,1.87,1.92
BE1,27/04/2024,Gent,Westerlo,3,2,H,1.4,2.88,1.4,2.87
BE1,28/04/2024,Genk,Club Brugge,0,3,A,1.65,2.2,1.63,2.23
BE1,28/04/2024,Cercle Brugge,Anderlecht,1,1,D,1.7,2.1,1.71,2.12
BE1,28/04/2024,St. Gilloise,Antwerp,4,1,H,1.67,2.15,1.68,2.14
BE1,28/04/2024,RWD Molenbeek,Kortrijk,0,1,A,1.93,1.93,1.87,1.91
BE1,03/05/2024,Westerlo,St Truiden,2,2,D,1.5,2.5,1.51,2.51
BE1,04/05/2024,RWD Molenbeek,Charleroi,1,3,A,1.93,1.93,1.87,1.89
BE1,04/05/2024,Mechelen,Gent,2,4,A,1.53,2.4,1.52,2.46
BE1,04/05/2024,Cercle Brugge,Genk,4,1,H,1.62,2.25,1.63,2.24
BE1,05/05/2024,Antwerp,Club Brugge,1,2,A,1.8,2,1.77,2.01
BE1,05/05/2024,Oud-Heverlee Leuven,Standard,3,1,H,1.67,2.15,1.69,2.11
BE1,05/05/2024,St. Gilloise,Anderlecht,0,0,D,1.75,2.05,1.74,2.05
BE1,05/05/2024,Kortrijk,Eupen,1,0,H,1.9,1.95,1.86,1.91
BE1,11/05/2024,Charleroi,Kortrijk,3,1,H,1.93,1.93,1.88,1.9
BE1,11/05/2024,Eupen,RWD Molenbeek,2,0,H,1.7,2.1,1.71,2.1
BE1,11/05/2024,Anderlecht,Genk,2,1,H,1.7,2.1,1.73,2.09
BE1,12/05/2024,Gent,Oud-Heverlee Leuven,0,1,A,1.36,3.1,1.36,3.04
BE1,12/05/2024,St Truiden,Mechelen,2,1,H,1.6,2.3,1.58,2.32
BE1,12/05/2024,Antwerp,Cercle Brugge,1,2,A,1.73,2.08,1.71,2.1
BE1,13/05/2024,Club Brugge,St. Gilloise,2,2,D,1.83,2.03,1.79,1.98
BE1,17/05/2024,St Truiden,Oud-Heverlee Leuven,1,1,D,1.57,2.35,1.56,2.39
BE1,18/05/2024,Westerlo,Mechelen,0,2,A,1.53,2.4,1.51,2.51
BE1,18/05/2024,Standard,Gent,1,4,A,1.5,2.5,1.51,2.5
BE1,19/05/2024,Cercle Brugge,St. Gilloise,1,2,A,1.67,2.15,1.67,2.16
BE1,19/05/2024,Anderlecht,Club Brugge,0,1,A,1.75,2.05,1.76,2.03
BE1,20/05/2024,Genk,Antwerp,1,0,H,1.67,2.15,1.67,2.16
BE1,25/05/2024,Gent,St Truiden,2,0,H,1.4,2.88,1.39,2.87
BE1,25/05/2024,Mechelen,Standard,3,2,H,1.57,2.35,1.58,2.33
BE1,25/05/2024,Oud-Heverlee Leuven,Westerlo,1,2,A,1.5,2.5,1.5,2.5
BE1,26/05/2024,Antwerp,Anderlecht,3,1,H,1.73,2.08,1.73,2.07
BE1,26/05/2024,Club Brugge,Cercle Brugge,0,0,D,1.5,2.5,1.51,2.48
BE1,26/05/2024,St. Gilloise,Genk,2,0,H,1.57,2.35,1.58,2.31
BE1,02/06/2024,Genk,Gent,0,1,A,1.6,2.3,1.59,2.3
DNK1,15/07/2022,Midtjylland,Randers FC,1,1,D,1.80,2.00,1.80,2.00
DNK1,17/07/2022,Lyngby,Silkeborg,2,2,D,1.80,2.00,1.80,2.00
DNK1,17/07/2022,Viborg,Aalborg,2,1,H,1.80,2.00,1.80,2.00
DNK1,17/07/2022,FC Copenhagen,Horsens,0,1,A,1.80,2.00,1.80,2.00
DNK1,17/07/2022,Brondby,Aarhus,1,0,H,1.80,2.00,1.80,2.00
DNK1,18/07/2022,Odense,Nordsjaelland,0,2,A,1.80,2.00,1.80,2.00
DNK1,22/07/2022,Midtjylland,Silkeborg,1,3,A,1.80,2.00,1.80,2.00
DNK1,24/07/2022,Aarhus,Viborg,3,1,H,1.80,2.00,1.80,2.00
DNK1,24/07/2022,Randers FC,Odense,2,2,D,1.80,2.00,1.80,2.00
DNK1,24/07/2022,Brondby,Nordsjaelland,1,3,A,1.80,2.00,1.80,2.00
DNK1,24/07/2022,Aalborg,FC Copenhagen,1,3,A,1.80,2.00,1.80,2.00
DNK1,25/07/2022,Horsens,Lyngby,1,0,H,1.80,2.00,1.80,2.00
DNK1,29/07/2022,Odense,Midtjylland,1,5,A,1.80,2.00,1.80,2.00
DNK1,31/07/2022,Aalborg,Horsens,0,0,D,1.80,2.00,1.80,2.00
DNK1,31/07/2022,Aarhus,Randers FC,0,0,D,1.80,2.00,1.80,2.00
DNK1,31/07/2022,Viborg,FC Copenhagen,4,2,H,1.80,2.00,1.80,2.00
DNK1,31/07/2022,Silkeborg,Brondby,2,0,H,1.80,2.00,1.80,2.00
DNK1,01/08/2022,Nordsjaelland,Lyngby,2,1,H,1.80,2.00,1.80,2.00
DNK1,05/08/2022,Randers FC,Horsens,1,0,H,1.80,2.00,1.80,2.00
DNK1,05/08/2022,Lyngby,Midtjylland,3,3,D,1.80,2.00,1.80,2.00
DNK1,06/08/2022,Nordsjaelland,Viborg,1,0,H,1.80,2.00,1.80,2.00
DNK1,07/08/2022,FC Copenhagen,Brondby,4,1,H,1.80,2.00,1.80,2.00
DNK1,07/08/2022,Odense,Aarhus,1,2,A,1.80,2.00,1.80,2.00
DNK1,08/08/2022,Silkeborg,Aalborg,3,1,H,1.80,2.00,1.80,2.00
DNK1,12/08/2022,Horsens,Midtjylland,3,3,D,1.80,2.00,1.80,2.00
DNK1,12/08/2022,FC Copenhagen,Randers FC,1,3,A,1.80,2.00,1.80,2.00
DNK1,14/08/2022,Viborg,Silkeborg,2,0,H,1.80,2.00,1.80,2.00
DNK1,14/08/2022,Aalborg,Nordsjaelland,0,0,D,1.80,2.00,1.80,2.00
DNK1,14/08/2022,Brondby,Odense,2,0,H,1.80,2.00,1.80,2.00
DNK1,15/08/2022,Aarhus,Lyngby,1,0,H,1.80,2.00,1.80,2.00
DNK1,19/08/2022,Lyngby,FC Copenhagen,0,3,A,1.80,2.00,1.80,2.00
DNK1,20/08/2022,Midtjylland,Aarhus,0,2,A,1.80,2.00,1.80,2.00
DNK1,21/08/2022,Nordsjaelland,Silkeborg,0,2,A,1.80,2.00,1.80,2.00
DNK1,21/08/2022,Randers FC,Viborg,1,0,H,1.80,2.00,1.80,2.00
DNK1,21/08/2022,Aalborg,Brondby,2,1,H,1.80,2.00,1.80,2.00
DNK1,22/08/2022,Odense,Horsens,1,0,H,1.80,2.00,1.80,2.00
DNK1,26/08/2022,Horsens,Aarhus,2,1,H,1.80,2.00,1.80,2.00
DNK1,28/08/2022,Randers FC,Aalborg,1,0,H,1.80,2.00,1.80,2.00
DNK1,28/08/2022,Viborg,Lyngby,2,1,H,1.80,2.00,1.80,2.00
DNK1,28/08/2022,Nordsjaelland,FC Copenhagen,3,1,H,1.80,2.00,1.80,2.00
DNK1,28/08/2022,Silkeborg,Odense,1,2,A,1.80,2.00,1.80,2.00
DNK1,29/08/2022,Brondby,Midtjylland,0,2,A,1.80,2.00,1.80,2.00
DNK1,02/09/2022,FC Copenhagen,Silkeborg,1,0,H,1.80,2.00,1.80,2.00
DNK1,04/09/2022,Lyngby,Randers FC,0,2,A,1.80,2.00,1.80,2.00
DNK1,04/09/2022,Odense,Viborg,1,2,A,1.80,2.00,1.80,2.00
DNK1,04/09/2022,Horsens,Brondby,0,2,A,1.80,2.00,1.80,2.00
DNK1,04/09/2022,Midtjylland,Aalborg,0,2,A,1.80,2.00,1.80,2.00
DNK1,05/09/2022,Aarhus,Nordsjaelland,2,3,A,1.80,2.00,1.80,2.00
DNK1,10/09/2022,Odense,FC Copenhagen,2,1,H,1.80,2.00,1.80,2.00
DNK1,11/09/2022,Aalborg,Lyngby,1,1,D,1.80,2.00,1.80,2.00
DNK1,11/09/2022,Nordsjaelland,Midtjylland,1,1,D,1.80,2.00,1.80,2.00
DNK1,11/09/2022,Brondby,Randers FC,2,2,D,1.80,2.00,1.80,2.00
DNK1,11/09/2022,Silkeborg,Aarhus,1,0,H,1.80,2.00,1.80,2.00
DNK1,12/09/2022,Viborg,Horsens,2,1,H,1.80,2.00,1.80,2.00
DNK1,16/09/2022,Horsens,Nordsjaelland,1,0,H,1.80,2.00,1.80,2.00
DNK1,17/09/2022,Aarhus,Aalborg,3,1,H,1.80,2.00,1.80,2.00
DNK1,18/09/2022,Lyngby,Odense,0,2,A,1.80,2.00,1.80,2.00
DNK1,18/09/2022,Randers FC,Silkeborg,3,2,H,1.80,2.00,1.80,2.00
DNK1,18/09/2022,Viborg,Brondby,0,0,D,1.80,2.00,1.80,2.00
DNK1,18/09/2022,Midtjylland,FC Copenhagen,2,1,H,1.80,2.00,1.80,2.00
DNK1,30/09/2022,Aalborg,Odense,1,1,D,1.80,2.00,1.80,2.00
DNK1,02/10/2022,Midtjylland,Viborg,1,1,D,1.80,2.00,1.80,2.00
DNK1,02/10/2022,Silkeborg,Horsens,2,1,H,1.80,2.00,1.80,2.00
DNK1,02/10/2022,Brondby,Lyngby,3,3,D,1.80,2.00,1.80,2.00
DNK1,02/10/2022,FC Copenhagen,Aarhus,1,0,H,1.80,2.00,1.80,2.00
DNK1,03/10/2022,Nordsjaelland,Randers FC,3,1,H,1.80,2.00,1.80,2.00
DNK1,07/10/2022,Lyngby,Viborg,1,1,D,1.80,2.00,1.80,2.00
DNK1,08/10/2022,FC Copenhagen,Nordsjaelland,1,1,D,1.80,2.00,1.80,2.00
DNK1,09/10/2022,Aarhus,Midtjylland,0,1,A,1.80,2.00,1.80,2.00
DNK1,09/10/2022,Odense,Silkeborg,1,1,D,1.80,2.00,1.80,2.00
DNK1,09/10/2022,Randers FC,Brondby,2,3,A,1.80,2.00,1.80,2.00
DNK1,10/10/2022,Horsens,Aalborg,0,0,D,1.80,2.00,1.80,2.00
DNK1,14/10/2022,Lyngby,Aalborg,0,2,A,1.80,2.00,1.80,2.00
DNK1,16/10/2022,Brondby,FC Copenhagen,1,1,D,1.80,2.00,1.80,2.00
DNK1,16/10/2022,Viborg,Odense,0,0,D,1.80,2.00,1.80,2.00
DNK1,16/10/2022,Nordsjaelland,Aarhus,1,1,D,1.80,2.00,1.80,2.00
DNK1,16/10/2022,Midtjylland,Horsens,2,1,H,1.80,2.00,1.80,2.00
DNK1,17/10/2022,Silkeborg,Randers FC,3,3,D,1.80,2.00,1.80,2.00
DNK1,21/10/2022,Odense,Lyngby,3,1,H,1.80,2.00,1.80,2.00
DNK1,22/10/2022,FC Copenhagen,Midtjylland,1,1,D,1.80,2.00,1.80,2.00
DNK1,23/10/2022,Randers FC,Nordsjaelland,0,2,A,1.80,2.00,1.80,2.00
DNK1,23/10/2022,Horsens,Silkeborg,3,2,H,1.80,2.00,1.80,2.00
DNK1,23/10/2022,Aarhus,Brondby,2,2,D,1.80,2.00,1.80,2.00
DNK1,24/10/2022,Aalborg,Viborg,1,3,A,1.80,2.00,1.80,2.00
DNK1,28/10/2022,Nordsjaelland,Horsens,2,0,H,1.80,2.00,1.80,2.00
DNK1,29/10/2022,Randers FC,FC Copenhagen,0,2,A,1.80,2.00,1.80,2.00
DNK1,30/10/2022,Lyngby,Aarhus,0,1,A,1.80,2.00,1.80,2.00
DNK1,30/10/2022,Silkeborg,Viborg,1,2,A,1.80,2.00,1.80,2.00
DNK1,30/10/2022,Brondby,Aalborg,3,2,H,1.80,2.00,1.80,2.00
DNK1,31/10/2022,Midtjylland,Odense,1,2,A,1.80,2.00,1.80,2.00
DNK1,04/11/2022,Horsens,Randers FC,5,1,H,1.80,2.00,1.80,2.00
DNK1,06/11/2022,Aalborg,Silkeborg,1,2,A,1.80,2.00,1.80,2.00
DNK1,06/11/2022,Viborg,Aarhus,1,1,D,1.80,2.00,1.80,2.00
DNK1,06/11/2022,FC Copenhagen,Lyngby,3,0,H,1.80,2.00,1.80,2.00
DNK1,06/11/2022,Odense,Brondby,1,1,D,1.80,2.00,1.80,2.00
DNK1,07/11/2022,Midtjylland,Nordsjaelland,0,0,D,1.80,2.00,1.80,2.00
DNK1,12/11/2022,Silkeborg,Lyngby,0,2,A,1.80,2.00,1.80,2.00
DNK1,13/11/2022,Aarhus,FC Copenhagen,0,2,A,1.80,2.00,1.80,2.00
DNK1,13/11/2022,Horsens,Odense,3,3,D,1.80,2.00,1.80,2.00
DNK1,13/11/2022,Brondby,Viborg,0,2,A,1.80,2.00,1.80,2.00
DNK1,13/11/2022,Nordsjaelland,Aalborg,5,1,H,1.80,2.00,1.80,2.00
DNK1,13/11/2022,Randers FC,Midtjylland,0,0,D,1.80,2.00,1.80,2.00
DNK1,17/02/2023,Aalborg,Aarhus,0,1,A,1.80,2.00,1.80,2.00
DNK1,19/02/2023,Lyngby,Nordsjaelland,1,1,D,1.80,2.00,1.80,2.00
DNK1,19/02/2023,Odense,Randers FC,0,0,D,1.80,2.00,1.80,2.00
DNK1,19/02/2023,Silkeborg,FC Copenhagen,0,3,A,1.80,2.00,1.80,2.00
DNK1,19/02/2023,Brondby,Horsens,5,2,H,1.80,2.00,1.80,2.00
DNK1,20/02/2023,Viborg,Midtjylland,0,4,A,1.80,2.00,1.80,2.00
DNK1,24/02/2023,Nordsjaelland,Odense,4,2,H,1.80,2.00,1.80,2.00
DNK1,26/02/2023,Horsens,Viborg,0,3,A,1.80,2.00,1.80,2.00
DNK1,26/02/2023,Randers FC,Lyngby,1,0,H,1.80,2.00,1.80,2.00
DNK1,26/02/2023,FC Copenhagen,Aalborg,1,0,H,1.80,2.00,1.80,2.00
DNK1,26/02/2023,Aarhus,Silkeborg,1,1,D,1.80,2.00,1.80,2.00
DNK1,27/02/2023,Midtjylland,Brondby,0,1,A,1.80,2.00,1.80,2.00
DNK1,03/03/2023,Aarhus,Horsens,2,0,H,1.80,2.00,1.80,2.00
DNK1,05/03/2023,Silkeborg,Nordsjaelland,2,1,H,1.80,2.00,1.80,2.00
DNK1,05/03/2023,Viborg,Randers FC,2,2,D,1.80,2.00,1.80,2.00
DNK1,05/03/2023,Lyngby,Brondby,1,0,H,1.80,2.00,1.80,2.00
DNK1,05/03/2023,FC Copenhagen,Odense,7,0,H,1.80,2.00,1.80,2.00
DNK1,06/03/2023,Aalborg,Midtjylland,0,0,D,1.80,2.00,1.80,2.00
DNK1,10/03/2023,Odense,Aalborg,2,1,H,1.80,2.00,1.80,2.00
DNK1,12/03/2023,Midtjylland,Lyngby,1,3,A,1.80,2.00,1.80,2.00
DNK1,12/03/2023,Viborg,Nordsjaelland,1,1,D,1.80,2.00,1.80,2.00
DNK1,12/03/2023,Horsens,FC Copenhagen,1,4,A,1.80,2.00,1.80,2.00
DNK1,12/03/2023,Brondby,Silkeborg,2,1,H,1.80,2.00,1.80,2.00
DNK1,13/03/2023,Randers FC,Aarhus,1,2,A,1.80,2.00,1.80,2.00
DNK1,19/03/2023,Aalborg,Randers FC,0,1,A,1.80,2.00,1.80,2.00
DNK1,19/03/2023,Aarhus,Odense,1,0,H,1.80,2.00,1.80,2.00
DNK1,19/03/2023,FC Copenhagen,Viborg,2,1,H,1.80,2.00,1.80,2.00
DNK1,19/03/2023,Lyngby,Horsens,1,1,D,1.80,2.00,1.80,2.00
DNK1,19/03/2023,Nordsjaelland,Brondby,2,1,H,1.80,2.00,1.80,2.00
DNK1,19/03/2023,Silkeborg,Midtjylland,3,3,D,1.80,2.00,1.80,2.00
DNK1,31/03/2023,Odense,Midtjylland,1,3,A,1.80,2.00,1.80,2.00
DNK1,02/04/2023,Horsens,Aalborg,0,4,A,1.80,2.00,1.80,2.00
DNK1,02/04/2023,Lyngby,Silkeborg,1,1,D,1.80,2.00,1.80,2.00
DNK1,02/04/2023,Brondby,Viborg,0,3,A,1.80,2.00,1.80,2.00
DNK1,02/04/2023,FC Copenhagen,Nordsjaelland,2,1,H,1.80,2.00,1.80,2.00
DNK1,03/04/2023,Aarhus,Randers FC,1,1,D,1.80,2.00,1.80,2.00
DNK1,09/04/2023,Viborg,Aarhus,0,1,A,1.80,2.00,1.80,2.00
DNK1,10/04/2023,Aalborg,Odense,2,3,A,1.80,2.00,1.80,2.00
DNK1,10/04/2023,Midtjylland,Lyngby,1,0,H,1.80,2.00,1.80,2.00
DNK1,10/04/2023,Randers FC,FC Copenhagen,1,0,H,1.80,2.00,1.80,2.00
DNK1,10/04/2023,Nordsjaelland,Brondby,2,1,H,1.80,2.00,1.80,2.00
DNK1,11/04/2023,Silkeborg,Horsens,1,2,A,1.80,2.00,1.80,2.00
DNK1,14/04/2023,Midtjylland,Aalborg,1,1,D,1.80,2.00,1.80,2.00
DNK1,16/04/2023,Lyngby,Horsens,2,1,H,1.80,2.00,1.80,2.00
DNK1,16/04/2023,Odense,Silkeborg,2,0,H,1.80,2.00,1.80,2.00
DNK1,16/04/2023,FC Copenhagen,Viborg,2,1,H,1.80,2.00,1.80,2.00
DNK1,16/04/2023,Brondby,Aarhus,1,0,H,1.80,2.00,1.80,2.00
DNK1,17/04/2023,Randers FC,Nordsjaelland,1,1,D,1.80,2.00,1.80,2.00
DNK1,21/04/2023,Silkeborg,Aalborg,2,2,D,1.80,2.00,1.80,2.00
DNK1,23/04/2023,Horsens,Midtjylland,0,2,A,1.80,2.00,1.80,2.00
DNK1,23/04/2023,Viborg,Nordsjaelland,1,0,H,1.80,2.00,1.80,2.00
DNK1,23/04/2023,Brondby,Randers FC,0,4,A,1.80,2.00,1.80,2.00
DNK1,23/04/2023,Aarhus,FC Copenhagen,0,0,D,1.80,2.00,1.80,2.00
DNK1,24/04/2023,Odense,Lyngby,2,2,D,1.80,2.00,1.80,2.00
DNK1,28/04/2023,Horsens,Odense,2,2,D,1.80,2.00,1.80,2.00
